report_id,well_name_file,report_date,seq,time_from,time_to,main_activity,activity_code,state,level1,level2,confidence,narrative,reviewer_verdict,reviewer_notes
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,7,06:00,06:30,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
Continued to wash down from 1270 m with 2000 lpm, 66 bar, tagged cement at 1293 m with 6 ton.",Productive/ Casing/Cementing,
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,8,06:30,07:30,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
Drill/clean out soft cement from 1293 m to 1302 m with 3500 lpm, 198 bar, 60 rpm, 4-7 kNm.",Productive/ Casing/Cementing,
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,9,07:30,09:45,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
Circulated btm's up and clean. Started to wait on cement.",Productive/ Casing/Cementing,
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,10,09:45,10:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
B/O TDS and R/B stand to 1282 m.",Productive/ Casing/Cementing,
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,11,10:00,10:30,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
Flow checked well for 30 min. Well static.",Productive/ Casing/Cementing,
15_9_F_1_B_2014-02-21,15_9_F_1_B,21-02-2014,12,10:30,13:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC.
Closed BOP. Monitored well on choke gauge and trip tank.
M/U 13 3/8"" casing and set same back in derrick.
Replaced BOP control system PSVs.",Productive/ Casing/Cementing,
15_9_F_1_C_2014-03-09,15_9_F_1_C,09-03-2014,3,01:00,07:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC to bullhead B-annulus to brine.

Meanwhile R/D casing running equipment and performed maintenance on drilling equipment.",Productive/ Casing/Cementing,
15_9_F_1_C_2014-03-25,15_9_F_1_C,25-03-2014,23,19:45,20:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Deck crew on helideck.,NPT - External/Materials/Logistics,
15_9_F_1_C_2014-11-29,15_9_F_1_C,29-11-2014,3,01:30,02:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Drilling had som issues with elevator. Fixed prior to start building lubricator.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_1_C_2014-11-29,15_9_F_1_C,29-11-2014,8,07:15,07:45,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Waited on production for pumping MEG for equalizing pressure above DHSV.,NPT-Other/HSE/Permits,
15_9_F_1_C_2014-12-03,15_9_F_1_C,03-12-2014,15,14:20,14:45,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Waited on production department for measuring benzene.,NPT-Other/HSE/Permits,
15_9_F_1_C_2014-12-06,15_9_F_1_C,06-12-2014,8,19:25,20:45,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Waited for crane.,NPT - External/Materials/Logistics,
15_9_F_1_C_2016-07-05,15_9_F_1_C,05-07-2016,4,06:00,11:15,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"WOC, meanwhile worked on Wellbore assemblies, prepared for the next run. Performed rig floor inspection and maintenance",Productive/plug & Abandon,
15_9_F_4_2007-10-26,15_9_F_4,26-10-2007,6,12:00,00:00,drilling,wait,ok,NPT - Other,Unspecified Wait,low,"Waiting on Siemens software update. Meanwhile: 

- Flow checked well before POOH (static).
- POOH from 1750 m to 1530 m. Up weight 140 MT / Down weight 124 MT. Monitored well on trip tank at 1530 m. Ok.
- POOH from 1530 to inside csg shoe at 1340 m MD.
- Continued with PMs and housekeeping/cleaning.
- Continued injecting cuttings into F-12 and flushed with 2 x annulus volumes of water.
- Repaired Barite hopper B.",NPT-Other/HSE/Permits,
15_9_F_4_2007-10-27,15_9_F_4,27-10-2007,1,00:00,00:30,drilling,wait,ok,NPT - Other,Unspecified Wait,low,Waiting on Siemens software update.,NPT-Other/HSE/Permits,
15_9_F_4_2007-10-27,15_9_F_4,27-10-2007,2,00:30,03:30,drilling,wait,ok,NPT - Other,Unspecified Wait,low,"Removed TIW valve. RIH with 12 1/4"" drilling BHA from 1340 m to 1706 m MD. Made up TDS and washed down from 1706 m to 1750 m MD with 2500 lpm / 98 bar. Took up/down weight 143/121 MT.",NPT-Other/HSE/Permits,
15_9_F_4_2008-02-17,15_9_F_4,17-02-2008,11,10:00,10:15,drilling,wait,ok,NPT - Other,Unspecified Wait,low,General muster alarm. Crews mustered according to list. Non critical alarm.,NPT-Other/HSE/Permits,
15_9_F_4_2008-03-18,15_9_F_4,18-03-2008,3,06:00,07:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Continued waiting due to exhaust fumes blowing into the rig floor.,NPT-Other/HSE/Permits,
15_9_F_4_2008-03-18,15_9_F_4,18-03-2008,6,11:15,15:45,interruption,wait,ok,NPT - Other,Unspecified Wait,low,"Shut down operation due to exhaust fumes blowing into the rig floor. Meanwhile held tool box talk prior to installation of the GTV plug. 
Meanwhile continued making up the flow line at WH for F-7. Prepared for nippling of BOP.",NPT-Other/HSE/Permits,
15_9_F_4_2008-03-18,15_9_F_4,18-03-2008,10,17:15,20:30,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Shut down operation due to exhaust fumes blowing into the rig floor.,NPT-Other/HSE/Permits,
15_9_F_4_2008-03-18,15_9_F_4,18-03-2008,12,21:00,21:30,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Shut down operation due to exhaust fumes blowing into the rig floor.,NPT-Other/HSE/Permits,
15_9_F_4_2008-03-18,15_9_F_4,18-03-2008,14,23:45,00:00,interruption,wait,ok,NPT - Other,Unspecified Wait,low,Shut down operation due to exhaust fumes blowing into the rig floor.,NPT-Other/HSE/Permits,
